Indexcd,Trddt,Daywk,Opnindex,Hiindex,Loindex,Clsindex,Retindex
399107,2010/3/31,3,1269.253,1274.151,1265.967,1271.707,0.00228
399107,2010/4/1,4,1272.771,1293.197,1272.771,1290.009,0.014392
399107,2010/4/2,5,1290.503,1298.117,1289.241,1296.134,0.004748
399107,2010/4/6,2,1299.886,1302.927,1290.348,1299.182,0.002352
399107,2010/4/7,3,1298.534,1302.723,1292.59,1302.723,0.002726
399107,2010/4/8,4,1300.656,1304.447,1291.516,1293.752,-0.006886
399107,2010/4/9,5,1293.923,1312.322,1293.923,1312.322,0.014354
399107,2010/4/12,1,1316.437,1318.546,1305.945,1315.424,0.002364
399107,2010/4/13,2,1315.423,1319.382,1270.598,1300.124,-0.011631
399107,2010/4/14,3,1298.435,1309.686,1293.833,1309.686,0.007355
399107,2010/4/15,4,1309.425,1311.462,1282.283,1292.952,-0.012777
399107,2010/4/16,5,1288.653,1300.753,1279.362,1290.995,-0.001514
399107,2010/4/19,1,1278.49,1280.354,1233.934,1233.934,-0.044199
399107,2010/4/20,2,1231.648,1240.929,1209.711,1238.028,0.003318
399107,2010/4/21,3,1238.413,1272.611,1238.398,1272.021,0.027457
399107,2010/4/22,4,1269.364,1284.739,1259.593,1274.119,0.001649
399107,2010/4/23,5,1271.002,1282.97,1259.797,1264.771,-0.007337
399107,2010/4/26,1,1264.548,1268.614,1255.487,1257.643,-0.005636
399107,2010/4/27,2,1252.711,1252.711,1205.612,1226.818,-0.02451
399107,2010/4/28,3,1211.983,1232.386,1204.921,1219.398,-0.006048
399107,2010/4/29,4,1223.623,1229.906,1188.251,1188.295,-0.025507
399107,2010/4/30,5,1183.266,1185.889,1145.415,1167.505,-0.017496
399107,2010/5/4,2,1146.116,1172.754,1138.679,1159.314,-0.007016
399107,2010/5/5,3,1147.588,1185.506,1144.71,1185.506,0.022593
399107,2010/5/6,4,1181.912,1183.91,1142.113,1142.229,-0.036505
399107,2010/5/7,5,1114.424,1140.989,1107.072,1116.922,-0.022156
399107,2010/5/10,1,1115.726,1126.521,1078.175,1102.055,-0.013311
399107,2010/5/11,2,1123.475,1127.27,1072.956,1075.111,-0.024449
399107,2010/5/12,3,1065.372,1081.011,1043.864,1061.952,-0.01224
399107,2010/5/13,4,1062.253,1089.25,1047.491,1089.25,0.025705
399107,2010/5/14,5,1081.942,1097.543,1075.939,1090.753,0.00138
399107,2010/5/17,1,1075.295,1075.295,1025.549,1025.549,-0.059779
399107,2010/5/18,2,1020.815,1046.04,1002.961,1042.311,0.016344
399107,2010/5/19,3,1034.338,1061.387,1025.992,1046.546,0.004063
399107,2010/5/20,4,1038.106,1062.174,1030.545,1032.521,-0.013401
399107,2010/5/21,5,1005.013,1058.637,1000.152,1058.637,0.025293
399107,2010/5/24,1,1066.954,1107.073,1066.938,1103.998,0.042848
399107,2010/5/25,2,1096.725,1104.519,1082.576,1092.016,-0.010853
399107,2010/5/26,3,1089.4,1101.244,1083.3,1091.12,-0.000821
399107,2010/5/27,4,1088.983,1115.713,1076.437,1113.043,0.020092
399107,2010/5/28,5,1122.946,1126.604,1108.225,1115.556,0.002258
399107,2010/5/31,1,1110.571,1122.908,1084.602,1084.602,-0.027748
399107,2010/6/1,2,1073.64,1083.73,1046.566,1066.742,-0.016467
399107,2010/6/2,3,1062.089,1082.443,1051.38,1082.443,0.014719
399107,2010/6/3,4,1086.858,1098.824,1075.345,1075.345,-0.006557
399107,2010/6/4,5,1068.738,1087.152,1065.714,1086.036,0.009942
399107,2010/6/7,1,1064.449,1087.596,1060.707,1084.514,-0.001401
399107,2010/6/8,2,1082.347,1096.781,1078.936,1092.781,0.007623
399107,2010/6/9,3,1097.27,1120.049,1097.025,1120.049,0.024953
399107,2010/6/10,4,1114.731,1130.779,1111.582,1122.583,0.002262
399107,2010/6/11,5,1126.944,1129.906,1118.472,1119.282,-0.002941
399107,2010/6/17,4,1125.161,1128.886,1101.594,1101.616,-0.015783
399107,2010/6/18,5,1099.104,1099.526,1055.87,1061.482,-0.036432
399107,2010/6/21,1,1057.819,1092.519,1047.5,1092.519,0.029239
399107,2010/6/22,2,1089.676,1105.464,1087.417,1099.108,0.006031
399107,2010/6/23,3,1092.995,1106.256,1082.375,1096.502,-0.002371
399107,2010/6/24,4,1095.405,1105.251,1090.739,1098.49,0.001813
399107,2010/6/25,5,1093.171,1093.532,1069.341,1078.727,-0.017991
399107,2010/6/28,1,1076.904,1080.615,1058.034,1061.989,-0.015516
399107,2010/6/29,2,1061.414,1065.304,1003.848,1003.848,-0.054747
399107,2010/6/30,3,993.016,993.485,976.3,990.434,-0.013363
399107,2010/7/1,4,988.145,996.366,975.649,975.742,-0.014834
399107,2010/7/2,5,973.754,976.363,932.459,969.887,-0.006001
399107,2010/7/5,1,957.747,971.121,947.412,965.216,-0.004816
399107,2010/7/6,2,962.398,991.978,961.61,990.666,0.026367
399107,2010/7/7,3,992.226,1004.097,987.764,1004.097,0.013558
399107,2010/7/8,4,1007.618,1011.531,992.97,1001.731,-0.002356
399107,2010/7/9,5,1001.369,1035.142,993.651,1031.23,0.029448
399107,2010/7/12,1,1031.565,1045.12,1028.895,1040.91,0.009387
399107,2010/7/13,2,1032.301,1032.301,1016.183,1026.348,-0.01399
399107,2010/7/14,3,1027.511,1042.929,1025.872,1031.001,0.004534
399107,2010/7/15,4,1029.132,1039.394,1009.236,1009.313,-0.021036
399107,2010/7/16,5,1004.312,1017.606,993.486,1015.319,0.005951
399107,2010/7/19,1,1006.07,1043.024,1002.559,1040.047,0.024355
399107,2010/7/20,2,1040.798,1069.683,1040.798,1068.858,0.027702
399107,2010/7/21,3,1069.624,1082.105,1065.541,1069.476,0.000578
399107,2010/7/22,4,1066.887,1085.064,1065.275,1085.064,0.014575
399107,2010/7/23,5,1086.886,1090.5,1075.524,1088.404,0.003078
399107,2010/7/26,1,1090.068,1100.746,1085.028,1100.746,0.01134
399107,2010/7/27,2,1098.648,1104.845,1093.094,1099.273,-0.001338
399107,2010/7/28,3,1097.639,1123.213,1094.157,1122.957,0.021545
399107,2010/7/29,4,1125.237,1131.05,1116.422,1128.012,0.004502
399107,2010/7/30,5,1125.73,1129.418,1114.661,1126.45,-0.001385
399107,2010/8/2,1,1127.086,1149.276,1127.086,1149.276,0.020264
399107,2010/8/3,2,1151.506,1153.683,1130.337,1130.337,-0.016479
399107,2010/8/4,3,1125.889,1138.913,1112.395,1138.913,0.007587
399107,2010/8/5,4,1138.513,1149.071,1130.619,1138.509,-0.000355
399107,2010/8/6,5,1137.337,1160.597,1128.727,1160.597,0.019401
399107,2010/8/9,1,1160.809,1176.169,1159.71,1176.169,0.013417
399107,2010/8/10,2,1176.348,1178.125,1137.31,1137.31,-0.033039
399107,2010/8/11,3,1132.464,1151.369,1132.439,1148.551,0.009884
399107,2010/8/12,4,1136.043,1155.167,1131.435,1134.756,-0.012011
399107,2010/8/13,5,1134.794,1155.458,1128.517,1155.458,0.018244
399107,2010/8/16,1,1155.072,1184.154,1152.235,1182.032,0.022999
399107,2010/8/17,2,1184.481,1196.122,1181.429,1192.877,0.009175
399107,2010/8/18,3,1193.647,1198.033,1182.567,1192.838,-0.000033
399107,2010/8/19,4,1192.951,1205.502,1187.067,1196.399,0.002985
399107,2010/8/20,5,1191.193,1192.272,1167.803,1170.957,-0.021265
399107,2010/8/23,1,1170.639,1180.518,1170.542,1175.556,0.003928
399107,2010/8/24,2,1174.202,1195.374,1166.33,1189.789,0.012107
399107,2010/8/25,3,1183.162,1188.744,1163.309,1164.447,-0.0213
399107,2010/8/26,4,1166.69,1177.304,1162.784,1172.366,0.006801
399107,2010/8/27,5,1170.909,1183.854,1166.857,1182.436,0.008589
399107,2010/8/30,1,1188.875,1214.134,1188.875,1213.723,0.02646
399107,2010/8/31,2,1209.845,1226.658,1206.568,1222.474,0.00721
399107,2010/9/1,3,1223.6,1229.096,1192.579,1206.208,-0.013306
399107,2010/9/2,4,1215.737,1232.44,1209.932,1228.363,0.018367
399107,2010/9/3,5,1231.056,1239.888,1219.984,1234.419,0.00493
399107,2010/9/6,1,1240.888,1245.223,1226.283,1234.427,0.000006
399107,2010/9/7,2,1233.672,1243.009,1227.847,1243.009,0.006952
399107,2010/9/8,3,1238.129,1253.474,1234.37,1252.584,0.007703
399107,2010/9/9,4,1254.931,1257.283,1233.221,1235.41,-0.013711
399107,2010/9/10,5,1234.649,1246.016,1218.037,1244.158,0.007081
399107,2010/9/13,1,1245.276,1266.061,1243.288,1263.792,0.015781
399107,2010/9/14,2,1266.609,1271.045,1259.847,1265.256,0.001158
399107,2010/9/15,3,1264.297,1264.297,1235.07,1238.332,-0.021279
399107,2010/9/16,4,1236.13,1241.03,1199.583,1211.18,-0.021926
399107,2010/9/17,5,1212.092,1221.423,1203.641,1211.691,0.000422
399107,2010/9/20,1,1212.735,1215.562,1191.578,1198.015,-0.011287
399107,2010/9/21,2,1200.684,1204.179,1190.38,1198.122,0.000089
399107,2010/9/27,1,1202.668,1225.613,1202.382,1225.363,0.022736
399107,2010/9/28,2,1223.869,1227.107,1215.116,1217.685,-0.006266
399107,2010/9/29,3,1216.127,1219.06,1200.626,1203.162,-0.011927
399107,2010/9/30,4,1197.153,1223.249,1193.955,1223.249,0.016695
399107,2010/10/8,5,1232.777,1261.324,1232.351,1257.552,0.028043
399107,2010/10/11,1,1263.917,1277.058,1258.023,1268.383,0.008613
399107,2010/10/12,2,1265.307,1278.493,1260.361,1277.376,0.00709
399107,2010/10/13,3,1277.713,1287.999,1267.358,1286.675,0.00728
399107,2010/10/14,4,1290.213,1291.715,1261.475,1262.223,-0.019004
399107,2010/10/15,5,1255.321,1275.167,1251.388,1268.594,0.005047
399107,2010/10/18,1,1267.702,1267.702,1231.695,1251.266,-0.013659
399107,2010/10/19,2,1249.768,1288.72,1248.82,1288.719,0.029932
399107,2010/10/20,3,1262.231,1308.297,1258.041,1298.003,0.007204
399107,2010/10/21,4,1301.14,1310.158,1291.52,1306.457,0.006513
399107,2010/10/22,5,1305.303,1327.191,1303.23,1320.971,0.011109
399107,2010/10/25,1,1325.148,1360.621,1325.148,1360.621,0.030016
399107,2010/10/26,2,1363.913,1364.389,1351.091,1362.98,0.001734
399107,2010/10/27,3,1359.941,1373.744,1345.705,1349.244,-0.010078
399107,2010/10/28,4,1344.338,1358.736,1340.946,1353.098,0.002856
399107,2010/10/29,5,1353.94,1370.458,1349.987,1364.47,0.008404
399107,2010/11/1,1,1368.53,1404.808,1368.53,1404.334,0.029216
399107,2010/11/2,2,1407.073,1420.167,1395.288,1395.393,-0.006367
399107,2010/11/3,3,1392.027,1395.418,1370.08,1370.08,-0.01814
399107,2010/11/4,4,1369.877,1397.703,1368.912,1397.701,0.02016
399107,2010/11/5,5,1412.363,1418.026,1403.81,1415.068,0.012425
399107,2010/11/8,1,1419.522,1440.656,1417.35,1440.656,0.018083
399107,2010/11/9,2,1440.617,1445.386,1429.886,1445.174,0.003136
399107,2010/11/10,3,1441.464,1459.01,1437.924,1454.531,0.006475
399107,2010/11/11,4,1449.467,1478.974,1446.024,1446.024,-0.005849
399107,2010/11/12,5,1437.638,1444.105,1354.849,1357.403,-0.061286
399107,2010/11/15,1,1361.012,1390.117,1350.487,1390.117,0.0241
399107,2010/11/16,2,1392.407,1398.513,1331.865,1341.444,-0.035014
399107,2010/11/17,3,1322.943,1339.068,1291.292,1296.637,-0.033402
399107,2010/11/18,4,1306.294,1321.311,1292.645,1319.411,0.017564
399107,2010/11/19,5,1327.402,1358.193,1315.053,1358.193,0.029393
399107,2010/11/22,1,1352.086,1388.115,1349.299,1375.145,0.012481
399107,2010/11/23,2,1370.876,1370.876,1334.99,1361.365,-0.010021
399107,2010/11/24,3,1352.447,1396.204,1351.8,1396.204,0.025591
399107,2010/11/25,4,1402.722,1407.548,1392.966,1400.703,0.003222
399107,2010/11/26,5,1397.958,1404.63,1381.67,1395.427,-0.003767
399107,2010/11/29,1,1392.767,1407.399,1385.095,1402.439,0.005025
399107,2010/11/30,2,1400.106,1403.625,1329.261,1369.499,-0.023488
399107,2010/12/1,3,1364.174,1372.675,1355.588,1365.59,-0.002854
399107,2010/12/2,4,1382.497,1387.53,1372.076,1372.158,0.00481
399107,2010/12/3,5,1372.117,1374.195,1351.744,1362.984,-0.006686
399107,2010/12/6,1,1364.607,1366.581,1337.716,1347.34,-0.011478
399107,2010/12/7,2,1342.97,1372.833,1327.928,1370.699,0.017337
399107,2010/12/8,3,1369.189,1382.903,1363.559,1366.145,-0.003322
399107,2010/12/9,4,1360.114,1362.297,1340.42,1340.472,-0.018792
399107,2010/12/10,5,1333.306,1361.829,1330.704,1358.803,0.013675
399107,2010/12/13,1,1366.301,1401.004,1366.301,1401.004,0.031057
399107,2010/12/14,2,1405.07,1414.186,1400.154,1414.035,0.009301
399107,2010/12/15,3,1413.885,1422.365,1404.709,1408.162,-0.004153
399107,2010/12/16,4,1406.578,1419.499,1406.49,1409.922,0.00125
399107,2010/12/17,5,1408.939,1413.366,1403.493,1411.711,0.001269
399107,2010/12/20,1,1416.384,1421.705,1361.718,1394.086,-0.012485
399107,2010/12/21,2,1395.599,1412.308,1386.12,1412.308,0.013071
399107,2010/12/22,3,1413.595,1414.528,1396.098,1400.675,-0.008237
399107,2010/12/23,4,1398.923,1401.496,1375.558,1376.922,-0.016958
399107,2010/12/24,5,1369.232,1369.232,1342.376,1352.064,-0.018053
399107,2010/12/27,1,1353.548,1372.722,1314.819,1318.987,-0.024464
399107,2010/12/28,2,1311.113,1313.166,1285.99,1294.611,-0.018481
399107,2010/12/29,3,1295.055,1314.169,1292.741,1314.169,0.015107
399107,2010/12/30,4,1314.236,1325.559,1305.095,1319.926,0.004381
399107,2010/12/31,5,1321.027,1351.185,1321.027,1351.142,0.02365
399107,2011/1/4,2,1359.264,1372.974,1354.882,1372.575,0.015863
399107,2011/1/5,3,1368.147,1376.064,1361.936,1371.29,-0.000936
399107,2011/1/6,4,1371.216,1377.676,1360.892,1362.531,-0.006387
399107,2011/1/7,5,1359.433,1369.988,1345.433,1352.162,-0.00761
399107,2011/1/10,1,1350.031,1352.403,1313.75,1317.301,-0.025782
399107,2011/1/11,2,1312.1,1313.121,1296.602,1309.667,-0.005795
399107,2011/1/12,3,1312.695,1321.179,1297.669,1315.409,0.004384
399107,2011/1/13,4,1319.624,1321.904,1311.335,1315.534,0.000095
399107,2011/1/14,5,1312.782,1312.782,1287.266,1289.595,-0.019717
399107,2011/1/17,1,1280.766,1282.068,1232.227,1234.482,-0.042737
399107,2011/1/18,2,1229.857,1241.06,1222.777,1237.606,0.002531
399107,2011/1/19,3,1238.198,1267.231,1235.213,1267.084,0.023819
399107,2011/1/20,4,1265.427,1265.427,1223.62,1223.704,-0.034236
399107,2011/1/21,5,1218.908,1244.642,1215.561,1231.531,0.006396
399107,2011/1/24,1,1231.492,1235.015,1201.812,1201.839,-0.02411
399107,2011/1/25,2,1198.676,1198.676,1178.939,1187.727,-0.011742
399107,2011/1/26,3,1187.427,1207.897,1187.427,1206.474,0.015784
399107,2011/1/27,4,1199.449,1229.792,1191.746,1227.828,0.0177
399107,2011/1/28,5,1226.867,1242.764,1225.837,1239.487,0.009496
399107,2011/1/31,1,1238.804,1252.122,1234.943,1252.122,0.010194
399107,2011/2/1,2,1253.501,1255.226,1247.421,1252.672,0.000439
399107,2011/2/9,3,1244.162,1256.682,1235.918,1240.204,-0.009953
399107,2011/2/10,4,1238.703,1276.535,1237.88,1276.535,0.029294
399107,2011/2/11,5,1276.908,1295.472,1274.657,1290.961,0.011301
399107,2011/2/14,1,1292.369,1322.845,1292.369,1320.267,0.022701
399107,2011/2/15,2,1321.957,1333.679,1318.103,1319.742,-0.000398
399107,2011/2/16,3,1317.416,1342.576,1316.021,1342.576,0.017302
399107,2011/2/17,4,1346.328,1350.685,1331.757,1346.258,0.002742
399107,2011/2/18,5,1343.5,1345.879,1328.729,1332.279,-0.010384
399107,2011/2/21,1,1324.503,1357.961,1323.229,1357.961,0.019277
399107,2011/2/22,2,1360.8,1362.22,1321.202,1321.512,-0.026841
399107,2011/2/23,3,1317.49,1336.429,1317.382,1333.229,0.008866
399107,2011/2/24,4,1331.169,1340.959,1326.835,1339.225,0.004497
399107,2011/2/25,5,1337.789,1343.245,1324.292,1340.109,0.00066
399107,2011/2/28,1,1341.706,1356.493,1333,1356.493,0.012226
399107,2011/3/1,2,1357.016,1365.459,1351.41,1359.739,0.002393
399107,2011/3/2,3,1354.05,1357.025,1334.325,1353.783,-0.00438
399107,2011/3/3,4,1354.084,1359.766,1330.564,1331.557,-0.016418
399107,2011/3/4,5,1331.081,1346.346,1326.852,1346.346,0.011107
399107,2011/3/7,1,1351.109,1364.435,1351.109,1364.435,0.013436
399107,2011/3/8,2,1364.926,1368.883,1358.014,1368.883,0.00326
399107,2011/3/9,3,1369.908,1374.017,1363.994,1372.668,0.002765
399107,2011/3/10,4,1371.203,1372.185,1362.438,1363.403,-0.00675
399107,2011/3/11,5,1357.805,1376.382,1356.516,1360.357,-0.002234
399107,2011/3/14,1,1357.342,1372.393,1353.954,1372.393,0.008848
399107,2011/3/15,2,1369.618,1369.618,1328.537,1354.351,-0.013146
399107,2011/3/16,3,1353.103,1369.59,1352.496,1369.369,0.011089
399107,2011/3/17,4,1359.625,1364.289,1340.705,1345.204,-0.017647
399107,2011/3/18,5,1353.433,1359.942,1347.413,1353.627,0.006262
399107,2011/3/21,1,1352.861,1356.002,1341.04,1345.797,-0.005784
399107,2011/3/22,2,1347.853,1350.087,1329.579,1344.798,-0.000742
399107,2011/3/23,3,1344.135,1360.718,1342.32,1360.718,0.011838
399107,2011/3/24,4,1361.867,1365.425,1358.164,1360.133,-0.00043
399107,2011/3/25,5,1360.107,1370.7,1359.714,1369.31,0.006747
399107,2011/3/28,1,1374.14,1377.045,1358.298,1360.235,-0.006627
399107,2011/3/29,2,1357.009,1357.667,1333.893,1334.67,-0.018795
399107,2011/3/30,3,1332.602,1336.761,1318.536,1323.398,-0.008446
399107,2011/3/31,4,1323.215,1327.861,1307.904,1311.831,-0.00874
399107,2011/4/1,5,1312.108,1325.367,1308.107,1325.367,0.010318
399107,2011/4/6,3,1320.857,1326.611,1312.165,1321.041,-0.003264
399107,2011/4/7,4,1321.039,1330.43,1319.125,1330.43,0.007107
399107,2011/4/8,5,1330.125,1345.753,1327.645,1345.753,0.011517
399107,2011/4/11,1,1348.451,1351.025,1334.05,1334.641,-0.008257
399107,2011/4/12,2,1331.8,1340.936,1325.671,1331.091,-0.00266
399107,2011/4/13,3,1327.426,1346.322,1321.927,1346.322,0.011442
399107,2011/4/14,4,1347.133,1348.278,1340.367,1342.582,-0.002778
399107,2011/4/15,5,1340.059,1344.406,1328.294,1340.832,-0.001303
399107,2011/4/18,1,1337.458,1343.876,1334.209,1341.409,0.00043
399107,2011/4/19,2,1333.277,1335.858,1319.47,1328.194,-0.009852
399107,2011/4/20,3,1326.779,1334.719,1326.695,1333.29,0.003837
399107,2011/4/21,4,1335.312,1343.216,1333.646,1341.64,0.006263
399107,2011/4/22,5,1340.93,1341.399,1330.989,1333.729,-0.005897
399107,2011/4/25,1,1330.303,1330.303,1306.957,1307.027,-0.020021
399107,2011/4/26,2,1302.219,1304.957,1282.624,1289.302,-0.013561
399107,2011/4/27,3,1291.127,1296.209,1265.704,1273.795,-0.012027
399107,2011/4/28,4,1275.64,1279.859,1237.929,1238.318,-0.027851
399107,2011/4/29,5,1236.933,1255.943,1235.254,1255.943,0.014233
399107,2011/5/3,2,1255.848,1270.166,1247.796,1270.166,0.011325
399107,2011/5/4,3,1265.745,1265.745,1238.504,1242.16,-0.022049
399107,2011/5/5,4,1237.577,1249.357,1236.294,1245.835,0.002959
399107,2011/5/6,5,1236.741,1255.799,1230.225,1250.563,0.003795
399107,2011/5/9,1,1251.621,1263.159,1251.621,1258.748,0.006545
399107,2011/5/10,2,1260.161,1266.334,1254.519,1266.334,0.006027
399107,2011/5/11,3,1266.686,1273.757,1257.893,1268.482,0.001696
399107,2011/5/12,4,1261.121,1267.829,1250.262,1250.262,-0.014364
399107,2011/5/13,5,1250.1,1257.136,1238.459,1257.136,0.005498
399107,2011/5/16,1,1256.164,1263.165,1253.379,1254.47,-0.002121
399107,2011/5/17,2,1252.703,1260.834,1239.571,1252.55,-0.001531
399107,2011/5/18,3,1249.774,1260.13,1248.119,1258.5,0.00475
399107,2011/5/19,4,1260.169,1266.375,1252.186,1252.926,-0.004429
399107,2011/5/20,5,1252.091,1254.061,1244.387,1248.137,-0.003822
399107,2011/5/23,1,1245.751,1245.751,1202.849,1202.892,-0.03625
399107,2011/5/24,2,1197.058,1205.886,1182.178,1204.573,0.001397
399107,2011/5/25,3,1202.229,1206.444,1186.132,1186.983,-0.014603
399107,2011/5/26,4,1191.165,1198.018,1175.29,1175.29,-0.009851
399107,2011/5/27,5,1173.955,1176.167,1150.12,1152.045,-0.019778
399107,2011/5/30,1,1147.127,1158.043,1137.073,1140.802,-0.009759
399107,2011/5/31,2,1141.409,1162.988,1138.301,1162.988,0.019448
399107,2011/6/1,3,1162.03,1174.427,1158.869,1173.973,0.009445
399107,2011/6/2,4,1160.663,1163.645,1142.016,1156.874,-0.014565
399107,2011/6/3,5,1155.958,1178.249,1155.958,1176.154,0.016666
399107,2011/6/7,2,1173.9,1185.22,1172.228,1185.012,0.007531
399107,2011/6/8,3,1184.282,1190.411,1171,1189.164,0.003504
399107,2011/6/9,4,1186.563,1186.563,1164.779,1164.782,-0.020503
399107,2011/6/10,5,1161.895,1166.714,1147.53,1165.59,0.000694
399107,2011/6/13,1,1158.87,1165.035,1148.458,1163.286,-0.001977
399107,2011/6/14,2,1162.295,1183.72,1161.351,1181.574,0.015721
399107,2011/6/15,3,1179.391,1186.948,1170.544,1170.707,-0.009197
399107,2011/6/16,4,1162.403,1162.581,1147.07,1148.477,-0.018989
399107,2011/6/17,5,1146.858,1153.891,1135.47,1135.817,-0.011023
399107,2011/6/20,1,1133.866,1135.285,1118.048,1123.328,-0.010996
399107,2011/6/21,2,1125.385,1139.682,1123.23,1139.682,0.014559
399107,2011/6/22,3,1140.871,1144.339,1134.154,1139.2,-0.000423
399107,2011/6/23,4,1136.224,1165.609,1129.631,1163.13,0.021006
399107,2011/6/24,5,1160.358,1196.001,1158.771,1189.603,0.02276
399107,2011/6/27,1,1190.474,1207.217,1190.474,1202.524,0.010862
399107,2011/6/28,2,1202.967,1207.969,1195.238,1206.03,0.002916
399107,2011/6/29,3,1205.707,1210.633,1193.248,1193.283,-0.010569
399107,2011/6/30,4,1192.377,1211.746,1192.376,1210.123,0.014112
399107,2011/7/1,5,1213.201,1225.036,1211.087,1216.634,0.00538
399107,2011/7/4,1,1220.619,1244.733,1220.619,1244.733,0.023096
399107,2011/7/5,2,1246.825,1254.193,1243.728,1251.889,0.005749
399107,2011/7/6,3,1249.526,1256.991,1240.873,1256.835,0.003951
399107,2011/7/7,4,1256,1273.469,1254.372,1258.698,0.001482
399107,2011/7/8,5,1257.84,1262.102,1249.764,1257.871,-0.000657
399107,2011/7/11,1,1254.487,1268.984,1251.397,1267.232,0.007442
399107,2011/7/12,2,1258.347,1259.461,1248.318,1248.725,-0.014604
399107,2011/7/13,3,1248.383,1272.063,1248.383,1272.063,0.018689
399107,2011/7/14,4,1274.575,1281.468,1268.071,1281.468,0.007394
399107,2011/7/15,5,1278.825,1291.092,1276.293,1291.092,0.00751
399107,2011/7/18,1,1292.215,1296.897,1287.105,1290.803,-0.000224
399107,2011/7/19,2,1285.106,1285.106,1271.199,1274.512,-0.012621
399107,2011/7/20,3,1280.26,1284.759,1264.509,1276.976,0.001933
399107,2011/7/21,4,1276.119,1277.71,1262.641,1262.727,-0.011158
399107,2011/7/22,5,1264.723,1274.627,1263.768,1268.127,0.004276
399107,2011/7/25,1,1263.026,1263.026,1216.656,1220.382,-0.03765
399107,2011/7/26,2,1218.051,1226.202,1212.334,1226.202,0.004769
399107,2011/7/27,3,1221.682,1248.232,1216.832,1246.779,0.016781
399107,2011/7/28,4,1236.389,1245.785,1230.806,1245.148,-0.001308
399107,2011/7/29,5,1244.496,1249.334,1229.892,1234.076,-0.008892
399107,2011/8/1,1,1231.929,1244.147,1228.231,1239.599,0.004475
399107,2011/8/2,2,1234.502,1235.511,1215.074,1235.511,-0.003298
399107,2011/8/3,3,1223.882,1246.292,1220.847,1240.998,0.004441
399107,2011/8/4,4,1242.524,1251.6,1239.297,1243.826,0.002279
399107,2011/8/5,5,1205.791,1228.39,1199.415,1219.961,-0.019187
399107,2011/8/8,1,1204.479,1210.936,1142.687,1166.113,-0.044139
399107,2011/8/9,2,1132.091,1171.07,1113.147,1164.256,-0.001592
399107,2011/8/10,3,1181.677,1194.858,1179.608,1180.707,0.01413
399107,2011/8/11,4,1157.769,1201.947,1155.122,1201.947,0.017989
399107,2011/8/12,5,1208.825,1219.384,1208.815,1214.302,0.010279
399107,2011/8/15,1,1217.714,1231.536,1216.725,1231.536,0.014193
399107,2011/8/16,2,1233.09,1235.223,1218.657,1222.644,-0.00722
399107,2011/8/17,3,1219.981,1226.735,1215.247,1219.478,-0.002589
399107,2011/8/18,4,1218.14,1219.501,1196.741,1197.338,-0.018155
399107,2011/8/19,5,1174.576,1187.921,1171.395,1187.921,-0.007865
399107,2011/8/22,1,1188.271,1198.658,1174.683,1177.951,-0.008393
399107,2011/8/23,2,1180.933,1198.822,1178.409,1198.822,0.017718
399107,2011/8/24,3,1204.675,1212.467,1198.213,1199.558,0.000614
399107,2011/8/25,4,1201.302,1222.632,1196.523,1222.632,0.019235
399107,2011/8/26,5,1218.942,1228.582,1217.219,1226.157,0.002883
399107,2011/8/29,1,1220,1221.859,1213.394,1215.08,-0.009034
399107,2011/8/30,2,1220.876,1228.633,1202.967,1203.082,-0.009874
399107,2011/8/31,3,1202.722,1207.639,1186.551,1197.701,-0.004473
399107,2011/9/1,4,1199.158,1206.66,1186.396,1190.86,-0.005712
399107,2011/9/2,5,1188.82,1191.202,1171.044,1177.914,-0.010871
399107,2011/9/5,1,1168.354,1168.354,1149.247,1149.247,-0.024337
399107,2011/9/6,2,1141.363,1149.481,1132.295,1136.874,-0.010766
399107,2011/9/7,3,1142.064,1164.083,1141.387,1164.083,0.023933
399107,2011/9/8,4,1167.597,1170.066,1152.81,1152.81,-0.009684
399107,2011/9/9,5,1153.862,1163.775,1141.616,1145.96,-0.005942
399107,2011/9/13,2,1131.173,1131.449,1120.611,1128.341,-0.015375
399107,2011/9/14,3,1130.84,1139.406,1114.526,1139.398,0.009799
399107,2011/9/15,4,1140.448,1150.299,1139.037,1142.012,0.002294
399107,2011/9/16,5,1145.84,1151.249,1141.551,1142.372,0.000315
399107,2011/9/19,1,1138.115,1138.115,1118.63,1118.872,-0.020571
399107,2011/9/20,2,1116.179,1128.563,1111.225,1123.538,0.00417
399107,2011/9/21,3,1123.71,1157.164,1120.891,1155.859,0.028767
399107,2011/9/22,4,1147.703,1151.289,1122.899,1123.01,-0.02842
399107,2011/9/23,5,1104.199,1117.079,1098.684,1112.546,-0.009318
399107,2011/9/26,1,1106.492,1117.606,1091.617,1094.603,-0.016128
399107,2011/9/27,2,1100.854,1106.173,1087.648,1098.858,0.003887
399107,2011/9/28,3,1103.962,1106.858,1078.957,1082.357,-0.015016
399107,2011/9/29,4,1075.792,1075.792,1053.522,1054.878,-0.025388
399107,2011/9/30,5,1056.662,1061.447,1044.007,1053.135,-0.001652
399107,2011/10/10,1,1055.775,1059.556,1044.109,1046.243,-0.006544
399107,2011/10/11,2,1068.279,1075.034,1029.962,1040.293,-0.005687
399107,2011/10/12,3,1035.84,1076.806,1026.983,1076.596,0.034897
399107,2011/10/13,4,1074.974,1092.989,1071.935,1089.868,0.012328
